freq_hz,amplitude
332000.0,12.2280188530114
333000.0,9.262286554169888
334000.0,9.04129542036294
335000.0,11.081646819376516
336000.0,8.478099446611273
337000.0,13.143141171265016
338000.0,9.237743122373619
339000.0,4.69855488976747
340000.0,4.274877490394908
341000.0,11.40389842087966
342000.0,7.601060952447808
343000.0,8.077225178350997
344000.0,2.951508324999971
345000.0,5.111798794664906
346000.0,16.721188571632965
347000.0,12.99015187578052
348000.0,14.299784528979627
349000.0,1.4293503171251087
350000.0,15.718222123601718
351000.0,7.961977550662146
352000.0,14.916929956297363
353000.0,6.825380831855853
354000.0,9.330053377789481
355000.0,9.951882336392528
356000.0,4.573079586750557
357000.0,15.800183628317649
358000.0,20.239135441075522
359000.0,9.020770911601186
360000.0,4.700946843871821
361000.0,13.442576784889102
362000.0,21.348983669105085
363000.0,12.490143328543507
364000.0,7.903277402794345
365000.0,14.340916602458778
366000.0,5.396323289972725
367000.0,10.143136152527674
368000.0,7.366853837464158
369000.0,7.437323247574511
370000.0,3.871603896676753
371000.0,14.845410508205191
372000.0,20.41273384131346
373000.0,10.815517161818128
374000.0,12.30569324208264
375000.0,12.529029334530522
376000.0,11.340128010781996
377000.0,6.264503561705885
378000.0,15.482719107523142
379000.0,19.081412137036278
380000.0,4.62260905465676
381000.0,8.222595810525545
382000.0,6.406974896685758
383000.0,6.813677480264503
384000.0,6.437475926416968
385000.0,34.22370198872996
386000.0,8.779401755225063
387000.0,1.325768321272066
388000.0,7.11962342838152
389000.0,6.282090483033953
390000.0,8.262923023951414
391000.0,15.499465895689978
392000.0,16.663826784934944
393000.0,12.56117717338825
394000.0,6.998401798563546
395000.0,1.7169639415748916
396000.0,8.341219015918616
397000.0,7.66218226300478
398000.0,7.8270649043730804
399000.0,7.390721846646681
400000.0,16.385793079568504
401000.0,10.070382803365971
402000.0,11.93387080308705
403000.0,7.550291979587106
404000.0,61.880226029775
405000.0,16.586973820021292
406000.0,6.236095905854613
407000.0,16.993796613662717
408000.0,12.424816443090343
409000.0,10.700752921175761
410000.0,10.286693633193837
411000.0,19.242755390668936
412000.0,6.478753387113904
413000.0,2.2938403094931186
414000.0,4.736036449595976
415000.0,5.0768246363607705
416000.0,1.921293553217178
417000.0,9.8939051610197
418000.0,14.686346806585126
419000.0,11.279987650368735
420000.0,7.256530000579207
421000.0,16.310187406652584
422000.0,5.485238505186577
423000.0,6.371477699868733
424000.0,9.561363729522467
425000.0,8.19910157746626
426000.0,13.367259552399164
427000.0,12.374257686391013
428000.0,7.551310011538125
429000.0,27.190583413533577
430000.0,5.6507175649773185
431000.0,13.573491729504331
432000.0,10.024602869461258
433000.0,8.934053458679635
434000.0,14.332339844447922
435000.0,2.523855339005374
436000.0,5.530892030742798
437000.0,5.902580095724048
438000.0,12.13030358463082
439000.0,4.87256607312997
440000.0,11.902761499013794
441000.0,15.823485758455053
442000.0,18.47958705429655
443000.0,8.094779458642927
444000.0,11.81118754322628
445000.0,3.9602004321750455
446000.0,21.540827543144886
447000.0,12.479246937177855
448000.0,8.269568154785437
449000.0,4.238358484981946
450000.0,11.113076514214665
451000.0,18.041316387315337
452000.0,12.306487348564664
453000.0,5.862015776517091
454000.0,8.429507690740818
455000.0,10.190762890015879
456000.0,5.089166717421401
457000.0,8.909664899381832
458000.0,4.691973174555062
459000.0,3.756692734025662
460000.0,15.346278267157802
461000.0,13.958993453825626
462000.0,9.27100167201567
463000.0,7.752879620523214
464000.0,8.806069886282692
465000.0,17.132607469992546
466000.0,7.3861007910824705
467000.0,12.663555513347825
468000.0,2.9701362309649233
469000.0,12.08307070816661
470000.0,9.932183412262697
471000.0,8.754549754593066
472000.0,8.479281528856305
473000.0,6.583740479328664
474000.0,17.423760405138832
475000.0,15.756628616995274
476000.0,12.201107589176193
477000.0,7.701461505511094
478000.0,8.222456006878751
479000.0,17.173956663972255
480000.0,18.978296959914058
481000.0,11.613258399711116
482000.0,3.8929359314378753
483000.0,6.142373606347502
484000.0,9.494471167571877
485000.0,18.521685573732498
486000.0,5.496215346787784
487000.0,8.619945976313588
488000.0,0.6673507173043961
489000.0,11.99258001469779
490000.0,11.957496538852077
491000.0,2.4405009596947047
492000.0,10.97283083027151
493000.0,15.216442661636208
494000.0,11.901233733449802
495000.0,8.334260137400307
496000.0,9.330681772596716
497000.0,2.5487425498373275
498000.0,6.537143657529023
499000.0,8.291308486510136
500000.0,6.034565149172068
501000.0,7.43557907010915
502000.0,2.7157555391229473
503000.0,13.876853353680032
504000.0,2.5691055625717545
505000.0,34.06756742518616
506000.0,9.542801764589269
507000.0,13.277333107454174
508000.0,10.381382030984362
509000.0,11.169555836210469
510000.0,8.721645656000186
511000.0,11.438461481746359
512000.0,16.085386455834247
513000.0,8.568098743891115
514000.0,11.412005008906975
515000.0,10.693248831384555
516000.0,3.0528711703470686
517000.0,8.596481288372868
518000.0,4.463137800110941
519000.0,2.2039799752580205
520000.0,3.946432837792082
521000.0,8.489882437993328
522000.0,4.870871814263447
523000.0,8.61072692181666
524000.0,11.039335835847709
525000.0,5.979355727046514
526000.0,6.479296271851283
527000.0,6.853301231349637
528000.0,16.052447122793215
529000.0,12.826931124440316
530000.0,31.485979273558115
531000.0,36.31727877612643
532000.0,19.94574387064259
533000.0,7.346630522571689
534000.0,11.644988619625908
535000.0,9.59355380249559
536000.0,11.49225142082373
537000.0,6.944781788219857
538000.0,13.269639592263186
539000.0,11.299749589383321
540000.0,5.001701307757652
541000.0,12.92902498814674
542000.0,12.224635374888447
543000.0,6.958739697387468
544000.0,12.877481930209884
545000.0,7.60650268140339
546000.0,14.169306031247876
547000.0,4.817846162430882
548000.0,11.598539005552746
549000.0,3.6994827340382215
550000.0,14.009868930807745
551000.0,7.6449658151586
552000.0,13.263624153354861
553000.0,1.267202385752433
554000.0,2.4119444721611587
555000.0,18.736057763904686
556000.0,18.587424583770094
557000.0,9.369715341065062
558000.0,17.851521370956444
559000.0,4.18127626262311
560000.0,19.34589999302875
561000.0,12.054919832910096
562000.0,8.355675620472269
563000.0,19.661375921081923
564000.0,13.764022091410043
565000.0,16.10801345244281
566000.0,4.565458436437479
567000.0,11.015260756544176
568000.0,4.755009234065499
569000.0,8.285666988818948
570000.0,15.422729781812698
571000.0,1.8566097368087968
572000.0,6.101559888574938
573000.0,8.555433467851268
574000.0,12.428688619730167
575000.0,12.055042541518414
576000.0,13.178909087616296
577000.0,7.310959869182732
578000.0,8.96170684543639
579000.0,5.972032336439246
580000.0,4.385448297319471
581000.0,15.019038543902152
582000.0,10.892502695833437
583000.0,13.812414937030269
584000.0,10.994994748437984
585000.0,12.436269513911792
586000.0,13.510116496066582
587000.0,10.844601014494431
588000.0,5.966627258726595
589000.0,13.532977535222606
590000.0,7.367527069232229
591000.0,1.4660506544716554
592000.0,1.3955111494651824
593000.0,4.804304044788255
594000.0,9.661017821584627
595000.0,5.61378818723005
596000.0,10.852927263906718
597000.0,9.468355335677492
598000.0,15.061217677346882
599000.0,11.691108498535847
600000.0,6.919879856537946
601000.0,8.19458696785236
602000.0,9.713076271338405
603000.0,27.2101948125275
604000.0,6.441274253789933
605000.0,5.3045320046524544
606000.0,23.489618073014856
607000.0,6.0303807686495965
608000.0,3.9486125923265827
609000.0,4.391179038967086
610000.0,5.910905811522584
611000.0,14.985401887665772
612000.0,19.671647351697867
613000.0,7.101564534797524
614000.0,9.341868760905776
615000.0,8.78436408918918
616000.0,4.545899891604612
617000.0,2.3783348568937894
618000.0,8.592554398634086
619000.0,10.892818156538247
620000.0,2.1747633638508184
621000.0,7.6635728533796845
622000.0,6.843310108450755
623000.0,7.366455751873892
624000.0,10.191290351984534
625000.0,13.600000000000009
626000.0,5.983737806635874
627000.0,8.519090385383565
628000.0,8.768130074690312
629000.0,8.624356340214948
630000.0,21.02746937426035
631000.0,29.178062582862317
632000.0,6.019625759253099
633000.0,6.772669814074003
634000.0,15.18141561811171
635000.0,8.036321805400531
636000.0,17.586403095351407
637000.0,8.829750961275032
638000.0,17.671508049752582
639000.0,4.455954414356172
640000.0,20.117827020047322
641000.0,16.156715076797834
642000.0,8.23083676886258
643000.0,7.257474902574416
644000.0,5.7351644837235165
645000.0,17.904772331729482
646000.0,17.17124282809269
647000.0,10.332057522686213
648000.0,5.189356919856911
649000.0,5.738685343371855
650000.0,12.395404773444902
651000.0,3.4477089113757113
652000.0,15.718611530600633
653000.0,11.842603400229317
654000.0,3.264298348152631
655000.0,10.00431311969055
656000.0,9.314688905109618
657000.0,19.851277663806616
658000.0,8.308862876211476
659000.0,9.98991193509109
660000.0,8.116045203244173
661000.0,6.9812207016142995
662000.0,21.942644689612543
663000.0,16.22446627355125
664000.0,1.6434880532804539
665000.0,1.9513776948405144
666000.0,3.553304901324174
667000.0,5.743426129960599
668000.0,4.482884012338453
669000.0,17.68071069043549
670000.0,18.40435560038536
671000.0,15.605903613832243
672000.0,6.893748245318688
673000.0,9.062001804324945
674000.0,7.654159977076911
675000.0,4.18434632287151
676000.0,18.20079668918584
677000.0,7.140379335222289
678000.0,5.141819058118902
679000.0,21.290262312141486
680000.0,6.847425255222573
681000.0,11.754021593241063
682000.0,44.581169972815644
683000.0,2.5780106412051493
684000.0,0.24646776580025953
685000.0,8.157032249839181
686000.0,8.388522143680996
687000.0,4.5167376801433905
688000.0,14.589860140516398
689000.0,13.666601862219517
690000.0,7.369474291910107
691000.0,9.915103562514735
692000.0,20.23486053489905
693000.0,16.096687629418078
694000.0,24.500915796178443
695000.0,7.499627266742459
696000.0,15.260021366311424
697000.0,14.787608346496652
698000.0,11.21509065218149
699000.0,8.540264344280924
700000.0,4.715990080385085
701000.0,16.206683067998394
702000.0,14.382996800001903
703000.0,6.452374174327333
704000.0,17.312981332554234
705000.0,15.69403109442475
706000.0,1.8458387814022315
707000.0,16.782419793816132
708000.0,15.287645693131287
709000.0,6.458041190045288
710000.0,12.97437961489975
711000.0,23.163997065135014
712000.0,18.334136226272197
713000.0,5.459157505553763
714000.0,5.958275437218103
715000.0,10.572398547674839
716000.0,8.261630113343157
717000.0,18.921782024814227
718000.0,3.1720764106612527
719000.0,14.312918013715848
720000.0,7.825755654969208
721000.0,15.945100063055202
722000.0,7.654833700615687
723000.0,16.60121686303974
724000.0,5.965771078604543
725000.0,6.989389549202951
726000.0,12.858612267247471
727000.0,9.620399837352432
728000.0,20.284610973096516
729000.0,18.475169885504414
730000.0,13.585717375238946
731000.0,18.376951053454437
732000.0,23.459442550762123
733000.0,13.281549754337565
734000.0,6.230497194212735
735000.0,10.841499265534507
736000.0,8.932140351693326
737000.0,4.965860936316156
738000.0,3.0398190853392073
739000.0,9.727922102038871
740000.0,10.988938331631546
741000.0,7.562077857338627
742000.0,10.885481489517138
743000.0,11.406362946674633
744000.0,6.9445526860783025
745000.0,3.3125029720222003
746000.0,4.178851999158019
747000.0,9.813327355197215
748000.0,6.315322439132128
749000.0,10.990232188773028
750000.0,12.716946898764386
751000.0,23.143506229105363
752000.0,14.272508917512443
753000.0,5.852371198242933
754000.0,17.531446187886377
755000.0,4.901430911792623
756000.0,9.875202775944679
757000.0,8.516389394111629
758000.0,5.443299861901237
759000.0,16.55327941861307
760000.0,11.268022606257224
761000.0,1.2072775003718539
762000.0,10.829524166076107
763000.0,7.384852097727541
764000.0,13.601549040904066
765000.0,6.879282188777045
766000.0,24.23011705972183
767000.0,5.9222731094132675
768000.0,5.600420152747374
769000.0,3.8482413283320267
770000.0,9.343700485594702
771000.0,9.279401886370136
772000.0,9.322104140254234
773000.0,18.579291737259048
774000.0,4.037062174966118
775000.0,6.40671904327229
776000.0,6.242844099250997
777000.0,11.267617834110455
778000.0,13.848943661450866
779000.0,17.821332334607416
780000.0,8.785242545230657
781000.0,13.75656026694525
782000.0,5.752405309185649
783000.0,8.65398908514373
784000.0,14.581395867903968
785000.0,15.327991419601261
786000.0,2.8689795537506204
787000.0,1.299388678421852
788000.0,5.854243941762062
789000.0,22.097394513571935
790000.0,11.04795287260331
791000.0,6.647126471792559
792000.0,8.835798651210393
793000.0,15.440290390573738
794000.0,10.322480754697192
795000.0,19.25689112319253
796000.0,18.063702422760894
797000.0,1.8645252936997394
798000.0,2.096533203705544
799000.0,10.950150161024828
800000.0,9.937983838989444
801000.0,8.831812674131465
802000.0,12.276287473615758
803000.0,4.833801789625498
804000.0,8.434170922396154
805000.0,2.7920248088646953
806000.0,5.083314013554412
807000.0,11.17141324350743
808000.0,22.86007330216285
809000.0,13.48003074528953
810000.0,13.928406375112083
811000.0,11.585801402289825
812000.0,7.557446242378547
813000.0,9.335894535736921
814000.0,7.167311560702108
815000.0,5.910647377453096
816000.0,3.108749671825847
817000.0,1.7417228437681596
818000.0,11.98434135068412
819000.0,0.7814344145568092
820000.0,5.043390799394059
821000.0,8.527960045316778
822000.0,19.221943806972398
823000.0,10.448344172321468
824000.0,11.5869029622453
825000.0,2.8314842206483997
826000.0,8.742745627406656
827000.0,5.5508855418230665
828000.0,12.250150986221575
829000.0,2.41891411037631
830000.0,8.912987836581236
831000.0,12.338868307470953
832000.0,8.945194902424939
833000.0,12.92351114352515
834000.0,5.639067806592631
835000.0,6.8506167678334196
836000.0,15.497185105942823
837000.0,5.700832165747236
838000.0,8.771416729064176
839000.0,3.371345826661532
840000.0,7.716787671051284
841000.0,19.05324652710205
842000.0,15.363740889793197
843000.0,18.86562650984464
844000.0,1.6956402288293186
845000.0,15.700520387593421
846000.0,8.606842509491562
847000.0,5.551516332538974
848000.0,5.578485526795554
849000.0,10.992529381876341
850000.0,15.957224821546331
851000.0,12.9273618007989
852000.0,16.679439781569794
853000.0,1.5807583354762407
854000.0,8.423831632013869
855000.0,10.002903802793695
856000.0,11.773205442164086
857000.0,5.693082891951202
858000.0,18.269344797283544
859000.0,33.89702840663818
860000.0,8.043983987316468
861000.0,7.033264355369584
862000.0,16.995148620174003
863000.0,7.422899570747562
864000.0,5.163742812399505
865000.0,12.559280368320335
866000.0,19.3571898420028
867000.0,21.77370846732023
868000.0,1.6811955609540281
869000.0,9.695130226262544
870000.0,9.693504994809102
871000.0,11.386065013309583
872000.0,9.911874357381429
873000.0,12.346215200032574
874000.0,12.944471909296606
875000.0,15.684956093788351
876000.0,6.173289320364775
877000.0,13.931077169895518
878000.0,1.1503906817209935
879000.0,10.675813259808077
880000.0,5.9956453855695875
881000.0,2.597085927618433
882000.0,5.24655026592687
883000.0,15.142918649303034
884000.0,28.85137273773531
885000.0,15.280588144117663
886000.0,28.243622036930137
887000.0,15.200305187224858
888000.0,2.4036494194029485
889000.0,20.986818086810246
890000.0,3.048785785146926
891000.0,4.674810793920504
892000.0,6.525913812800909
893000.0,13.193419407673764
894000.0,3.686622100733201
895000.0,18.925496146115407
896000.0,8.955988732202561
897000.0,11.889018581132902
898000.0,4.408426376677451
899000.0,8.355323559518302
900000.0,7.666738666177793
901000.0,19.23286230803894
902000.0,9.149354445512257
903000.0,17.702810004612246
904000.0,22.554826284883195
905000.0,8.463586176082462
906000.0,8.171998572464256
907000.0,8.776579545290344
908000.0,8.647304161130277
909000.0,46.90187096108361
910000.0,5.354836628373057
911000.0,9.306186362146303
912000.0,2.8319513625083808
913000.0,4.6129356174228855
914000.0,3.9437263194483427
915000.0,5.950727783025244
916000.0,14.182988143422758
917000.0,10.952122595772613
918000.0,19.9999270041649
919000.0,17.418279019192003
920000.0,9.710625063280657
921000.0,9.030014064868041
922000.0,7.235900265388514
923000.0,13.726656228457657
924000.0,9.362883473495613
925000.0,3.9216832333024336
926000.0,2.4069755171883904
927000.0,0.807057557699137
928000.0,9.614172906148513
929000.0,9.739506801442896
930000.0,4.321189931661529
931000.0,22.609238266957835
932000.0,2.6317896673374883
933000.0,5.357525131569918
934000.0,28.36592248053345
935000.0,27.790730256836433
936000.0,11.620307823479473
937000.0,15.804804512776585
938000.0,4.359271063653402
939000.0,19.975276155180538
940000.0,16.79281786294135
941000.0,13.737191483532897
942000.0,6.604603547738683
943000.0,8.327774784178636
944000.0,4.988578020363295
945000.0,5.1024734050327485
946000.0,5.799438433955171
947000.0,5.393085652493178
948000.0,7.286327287299994
949000.0,13.318712132173651
950000.0,5.853691707776988
951000.0,5.619762306106363
952000.0,12.479252041441764
953000.0,3.9042079506535847
954000.0,11.961574443875087
955000.0,14.38033707638733
956000.0,14.899246204085252
957000.0,4.1988456683050295
958000.0,14.00213439144412
959000.0,31.45074809526762
960000.0,14.214138780338969
961000.0,7.244346998419679
962000.0,7.768074971088718
963000.0,13.671040223051975
964000.0,1.7884381270078988
965000.0,2.7646707055335034
966000.0,4.522251964874947
967000.0,8.862881656776578
968000.0,12.965615894325792
969000.0,5.12134092771267
970000.0,18.754274174872204
971000.0,14.858890053062956
972000.0,15.4424651865112
973000.0,9.040774029358394
974000.0,10.876215258388443
975000.0,13.702713086204833
976000.0,15.614252269667995
977000.0,8.351210134930213
978000.0,5.364028118223287
979000.0,6.40659058624865
980000.0,9.10148859155887
981000.0,6.145419644042074
982000.0,6.826128991870011
983000.0,7.626863474469458
984000.0,7.081917810099005
985000.0,24.209586824301123
986000.0,7.455389137212385
987000.0,10.56454637469058
988000.0,17.002839581266095
989000.0,8.7649462286918
990000.0,5.001262434269815
991000.0,17.66583636634863
992000.0,9.828118511589295
993000.0,11.007849101574292
994000.0,1.1136737261010377
995000.0,11.344237027165601
996000.0,7.234726770769805
997000.0,10.462235713098497
998000.0,14.663201243707292
999000.0,11.56063821474879
1000000.0,8.947850214459233
1001000.0,11.087679291132822
1002000.0,9.11215605822125
1003000.0,19.130168331933476
1004000.0,9.846679470197456
1005000.0,4.714330797656635
1006000.0,2.4602393316953055
1007000.0,13.993708410931703
1008000.0,4.957438462724601
1009000.0,6.9291380982429045
1010000.0,23.95951744226021
1011000.0,3.889112209296128
1012000.0,8.825895665522554
1013000.0,6.876865767800043
1014000.0,21.67959640612871
1015000.0,7.6629140720695545
1016000.0,16.578347943290026
1017000.0,5.299291997950132
1018000.0,15.869483729478459
1019000.0,7.13284975187459
1020000.0,9.831069598864115
1021000.0,4.951282814899618
1022000.0,21.96493550945504
1023000.0,5.583298482176367
1024000.0,2.92910917403549
1025000.0,14.83551300027545
1026000.0,14.741451886837309
1027000.0,4.4066072266937555
1028000.0,8.824891137071718
1029000.0,5.993762052032049
1030000.0,14.023469643644033
1031000.0,13.330319820553703
1032000.0,14.988332865223096
1033000.0,12.232367066966466
1034000.0,2.8758626352062904
1035000.0,24.266590646421868
1036000.0,20.58497950878374
1037000.0,8.231001693380422
1038000.0,6.502646748887572
1039000.0,4.480005934189953
1040000.0,20.656079014441065
1041000.0,7.6386434624898865
1042000.0,12.265555830923434
1043000.0,12.191486512770247
1044000.0,13.299475553352874
1045000.0,14.11348368290501
1046000.0,6.404146895439618
1047000.0,10.947622810002489
1048000.0,17.818234735067513
1049000.0,9.715077507444835
1050000.0,8.375356515781368
1051000.0,1.8255335816583436
1052000.0,4.5250437334718265
1053000.0,7.4993454999268385
1054000.0,3.7821550405238384
1055000.0,5.106356647153272
1056000.0,6.22483067152447
1057000.0,21.150671812799157
1058000.0,3.126852179956925
1059000.0,10.443315450551747
1060000.0,12.727881679234487
1061000.0,17.194529903393512
